Case_Number,Offense_Code,Offense_Type,Arrest,Location,Officer_id,Officer_Name,Date
NY134572,4,Drug abuse,Yes,New York,313,Kenneth Nance,2000
CH225805,1,Larceny,No,Chicago,515,Beverly Taylor,2003
CH844034,2,Vandalism,No,Chicago,739,Donald Olsen,2004
BO789004,1,Larceny,No,Boston,827,Timothy Iverson,2003
NY795132,4,Drug abuse,No,New York,648,Julian Gibson,2003
CH201018,3,Homicide,Yes,Chicago,443,Mildred Shuey,2002
BO948442,5,Assault,No,Boston,799,Jennie Hampton,2000
CH541812,1,Larceny,Yes,Chicago,739,Donald Olsen,2001
NY972276,2,Vandalism,Yes,New York,255,Rogelio Fett,2002
BO898378,5,Assault,No,Boston,820,Steven Hardeman,2000
CH441335,3,Homicide,No,Chicago,639,Joshua Compton,2004
BO977526,5,Assault,No,Boston,414,Ronald Bryant,2003
NY778789,2,Vandalism,Yes,New York,313,Kenneth Nance,2002
BO908251,4,Drug abuse,No,Boston,799,Jennie Hampton,2003
SF326354,1,Larceny,No,San Francisco,291,Roy Romero,2002
BO145998,1,Larceny,No,Boston,827,Timothy Iverson,2001
NY180299,2,Vandalism,No,New York,641,Gregory Kocher,2003
NY227874,3,Homicide,No,New York,982,Beatrice Frappier,2002
NY873075,2,Vandalism,Yes,New York,641,Gregory Kocher,2004
NY746184,2,Vandalism,No,New York,255,Rogelio Fett,2000
BO564496,5,Assault,No,Boston,820,Steven Hardeman,2004
CH474197,3,Homicide,No,Chicago,646,John Ledue,2000
CH123527,1,Larceny,Yes,Chicago,646,John Ledue,2002
BO708444,2,Vandalism,No,Boston,976,Tyler Stringer,2003
CH552292,5,Assault,Yes,Chicago,515,Beverly Taylor,2001
NY126904,1,Larceny,Yes,New York,641,Gregory Kocher,2000
SF783748,1,Larceny,No,San Francisco,140,Charles Ortega,2003
CH423607,3,Homicide,No,Chicago,169,Georgia Jones,2001
SF350270,2,Vandalism,No,San Francisco,891,Edward Denton,2004
SF662182,4,Drug abuse,No,San Francisco,291,Roy Romero,2003
CH340999,3,Homicide,No,Chicago,739,Donald Olsen,2004
NY321068,1,Larceny,No,New York,982,Beatrice Frappier,2000
CH273304,3,Homicide,Yes,Chicago,739,Donald Olsen,2002
CH139255,1,Larceny,No,Chicago,646,John Ledue,2004
BO830082,4,Drug abuse,Yes,Boston,414,Ronald Bryant,2001
NY221579,4,Drug abuse,No,New York,105,Mitzi Fowler,2003
BO866927,5,Assault,No,Boston,264,Tamica Striegel,2004
NY504902,2,Vandalism,No,New York,105,Mitzi Fowler,2002
BO502230,3,Homicide,No,Boston,820,Steven Hardeman,2001
BO453559,3,Homicide,No,Boston,117,Alyssa Haycraft,2003
SF302669,4,Drug abuse,Yes,San Francisco,291,Roy Romero,2004
SF620308,2,Vandalism,Yes,San Francisco,167,Adele Peters,2000
NY719857,2,Vandalism,Yes,New York,628,Valerie Eskew,2004
SF941325,2,Vandalism,Yes,San Francisco,167,Adele Peters,2000
SF825530,2,Vandalism,Yes,San Francisco,447,Sherell Reine,2001
BO553539,4,Drug abuse,Yes,Boston,117,Alyssa Haycraft,2001
NY530049,2,Vandalism,Yes,New York,641,Gregory Kocher,2000
BO105951,3,Homicide,Yes,Boston,799,Jennie Hampton,2003
BO797446,3,Homicide,Yes,Boston,799,Jennie Hampton,2001
BO442537,5,Assault,Yes,Boston,976,Tyler Stringer,2001
SF403258,1,Larceny,Yes,San Francisco,167,Adele Peters,2003
BO744470,3,Homicide,No,Boston,820,Steven Hardeman,2003
CH628838,5,Assault,No,Chicago,443,Mildred Shuey,2003
SF829497,5,Assault,No,San Francisco,216,Charles Pitts,2001
NY387832,2,Vandalism,Yes,New York,105,Mitzi Fowler,2002
BO125861,5,Assault,Yes,Boston,799,Jennie Hampton,2001
SF900429,5,Assault,Yes,San Francisco,291,Roy Romero,2002
NY667566,4,Drug abuse,Yes,New York,597,Nancy Smith,2002
BO368920,1,Larceny,No,Boston,799,Jennie Hampton,2002
SF869430,3,Homicide,Yes,San Francisco,216,Charles Pitts,2000
CH258145,3,Homicide,No,Chicago,515,Beverly Taylor,2002
SF885414,1,Larceny,Yes,San Francisco,291,Roy Romero,2003
NY792925,2,Vandalism,Yes,New York,628,Valerie Eskew,2000
SF685472,2,Vandalism,Yes,San Francisco,447,Sherell Reine,2003
SF676091,2,Vandalism,No,San Francisco,167,Adele Peters,2000
BO735739,3,Homicide,Yes,Boston,414,Ronald Bryant,2000
NY829140,2,Vandalism,No,New York,648,Julian Gibson,2002
BO678476,5,Assault,Yes,Boston,820,Steven Hardeman,2002
BO533203,3,Homicide,Yes,Boston,827,Timothy Iverson,2000
CH633214,3,Homicide,Yes,Chicago,639,Joshua Compton,2002
NY918587,2,Vandalism,No,New York,313,Kenneth Nance,2001
SF378283,1,Larceny,Yes,San Francisco,891,Edward Denton,2001
SF691637,1,Larceny,No,San Francisco,140,Charles Ortega,2000
CH374786,3,Homicide,No,Chicago,443,Mildred Shuey,2000
SF584306,1,Larceny,No,San Francisco,167,Adele Peters,2000
SF214289,1,Larceny,Yes,San Francisco,216,Charles Pitts,2001
CH279879,5,Assault,No,Chicago,783,Peter Palmieri,2002
NY843061,1,Larceny,No,New York,313,Kenneth Nance,2001
NY415467,1,Larceny,Yes,New York,648,Julian Gibson,2001
NY171404,2,Vandalism,No,New York,597,Nancy Smith,2000
BO898932,1,Larceny,Yes,Boston,287,Kathy Fry,2001
SF170989,2,Vandalism,Yes,San Francisco,891,Edward Denton,2001
NY438182,5,Assault,No,New York,648,Julian Gibson,2003
SF483129,1,Larceny,No,San Francisco,140,Charles Ortega,2000
SF247137,2,Vandalism,No,San Francisco,447,Sherell Reine,2001
CH676164,2,Vandalism,Yes,Chicago,443,Mildred Shuey,2000
NY401693,2,Vandalism,Yes,New York,313,Kenneth Nance,2003
NY924368,4,Drug abuse,No,New York,628,Valerie Eskew,2003
SF287374,2,Vandalism,Yes,San Francisco,891,Edward Denton,2003
SF724945,1,Larceny,Yes,San Francisco,130,David Graham,2001
BO518998,5,Assault,Yes,Boston,827,Timothy Iverson,2001
CH567413,5,Assault,Yes,Chicago,639,Joshua Compton,2003
NY453273,1,Larceny,No,New York,628,Valerie Eskew,2002
BO432153,2,Vandalism,Yes,Boston,264,Tamica Striegel,2002
CH692354,2,Vandalism,No,Chicago,646,John Ledue,2002
CH744415,1,Larceny,Yes,Chicago,169,Georgia Jones,2001
NY258528,2,Vandalism,Yes,New York,313,Kenneth Nance,2000
BO708444,2,Vandalism,No,Boston,820,Steven Hardeman,2003
CH627410,4,Drug abuse,No,Chicago,443,Mildred Shuey,2001
CH566454,3,Homicide,No,Chicago,443,Mildred Shuey,2000
SF840784,1,Larceny,No,San Francisco,891,Edward Denton,2000
SF915469,1,Larceny,No,San Francisco,140,Charles Ortega,2002
NY223396,3,Homicide,Yes,New York,628,Valerie Eskew,2003
BO378295,4,Drug abuse,No,Boston,820,Steven Hardeman,2003
SF595773,1,Larceny,Yes,San Francisco,291,Roy Romero,2004
SF689660,2,Vandalism,No,San Francisco,848,Joseph Costello,2002
SF717790,4,Drug abuse,Yes,San Francisco,140,Charles Ortega,2004
BO226654,1,Larceny,No,Boston,287,Kathy Fry,2004
NY338368,1,Larceny,No,New York,982,Beatrice Frappier,2003
SF886737,4,Drug abuse,Yes,San Francisco,891,Edward Denton,2000
CH247989,3,Homicide,No,Chicago,298,Barry Goetz,2002
SF778912,1,Larceny,No,San Francisco,291,Roy Romero,2002
SF565922,1,Larceny,No,San Francisco,130,David Graham,2003
NY583644,4,Drug abuse,No,New York,982,Beatrice Frappier,2000
SF503805,1,Larceny,Yes,San Francisco,216,Charles Pitts,2004
NY903891,2,Vandalism,No,New York,313,Kenneth Nance,2000
SF285718,1,Larceny,Yes,San Francisco,216,Charles Pitts,2004
SF153474,1,Larceny,No,San Francisco,216,Charles Pitts,2001
SF940000,2,Vandalism,No,San Francisco,216,Charles Pitts,2001
SF611215,1,Larceny,Yes,San Francisco,848,Joseph Costello,2001
CH501659,1,Larceny,Yes,Chicago,739,Donald Olsen,2003
NY612112,5,Assault,No,New York,255,Rogelio Fett,2000
CH304567,3,Homicide,Yes,Chicago,783,Peter Palmieri,2004
SF613174,4,Drug abuse,No,San Francisco,891,Edward Denton,2002
NY777127,1,Larceny,Yes,New York,628,Valerie Eskew,2003
NY171433,2,Vandalism,Yes,New York,982,Beatrice Frappier,2001
BO585042,5,Assault,No,Boston,799,Jennie Hampton,2003
SF576736,4,Drug abuse,Yes,San Francisco,140,Charles Ortega,2002
SF455677,2,Vandalism,No,San Francisco,167,Adele Peters,2003
BO652407,3,Homicide,Yes,Boston,414,Ronald Bryant,2001
SF969744,4,Drug abuse,Yes,San Francisco,216,Charles Pitts,2003
BO226654,5,Assault,No,Boston,287,Kathy Fry,2003
NY950388,1,Larceny,Yes,New York,628,Valerie Eskew,2003
SF218017,1,Larceny,Yes,San Francisco,848,Joseph Costello,2004
BO872698,2,Vandalism,No,Boston,976,Tyler Stringer,2003
CH173629,1,Larceny,Yes,Chicago,639,Joshua Compton,2001
CH969030,1,Larceny,No,Chicago,639,Joshua Compton,2003
CH137176,3,Homicide,No,Chicago,783,Peter Palmieri,2003
SF816876,1,Larceny,Yes,San Francisco,167,Adele Peters,2002
CH754683,5,Assault,Yes,Chicago,169,Georgia Jones,2003
NY942580,1,Larceny,Yes,New York,628,Valerie Eskew,2004
NY968868,1,Larceny,Yes,New York,255,Rogelio Fett,2003
BO584744,1,Larceny,No,Boston,820,Steven Hardeman,2003
NY919040,2,Vandalism,No,New York,597,Nancy Smith,2001
BO935331,5,Assault,No,Boston,117,Alyssa Haycraft,2000
CH181555,3,Homicide,No,Chicago,443,Mildred Shuey,2003
SF217640,5,Assault,No,San Francisco,447,Sherell Reine,2002
BO326778,1,Larceny,No,Boston,799,Jennie Hampton,2003
NY526864,1,Larceny,Yes,New York,641,Gregory Kocher,2004
SF757980,2,Vandalism,No,San Francisco,130,David Graham,2004
NY704441,4,Drug abuse,No,New York,628,Valerie Eskew,2004
SF433396,1,Larceny,Yes,San Francisco,291,Roy Romero,2001
BO114506,5,Assault,No,Boston,287,Kathy Fry,2001
BO675610,2,Vandalism,No,Boston,820,Steven Hardeman,2000
SF143282,1,Larceny,Yes,San Francisco,848,Joseph Costello,2001
BO781965,5,Assault,No,Boston,287,Kathy Fry,2004
BO876884,2,Vandalism,No,Boston,287,Kathy Fry,2001
NY464397,4,Drug abuse,No,New York,982,Beatrice Frappier,2002
SF509071,1,Larceny,Yes,San Francisco,140,Charles Ortega,2001
BO472701,1,Larceny,No,Boston,117,Alyssa Haycraft,2004
SF900338,1,Larceny,Yes,San Francisco,891,Edward Denton,2003
NY951471,1,Larceny,Yes,New York,982,Beatrice Frappier,2002
SF912392,4,Drug abuse,No,San Francisco,167,Adele Peters,2003
BO134080,1,Larceny,Yes,Boston,287,Kathy Fry,2002
BO970678,1,Larceny,Yes,Boston,264,Tamica Striegel,2004
BO602898,2,Vandalism,No,Boston,117,Alyssa Haycraft,2001
SF686516,5,Assault,Yes,San Francisco,891,Edward Denton,2001
SF221857,1,Larceny,No,San Francisco,130,David Graham,2001
CH479041,2,Vandalism,Yes,Chicago,646,John Ledue,2000
NY541837,2,Vandalism,Yes,New York,641,Gregory Kocher,2001
SF950779,2,Vandalism,Yes,San Francisco,167,Adele Peters,2001
NY220945,2,Vandalism,Yes,New York,255,Rogelio Fett,2004
CH993401,3,Homicide,No,Chicago,443,Mildred Shuey,2003
CH819966,1,Larceny,Yes,Chicago,646,John Ledue,2002
NY304428,5,Assault,Yes,New York,982,Beatrice Frappier,2004
BO361993,3,Homicide,No,Boston,827,Timothy Iverson,2000
CH734061,3,Homicide,Yes,Chicago,169,Georgia Jones,2003
SF767677,1,Larceny,No,San Francisco,848,Joseph Costello,2003
CH630179,3,Homicide,Yes,Chicago,515,Beverly Taylor,2004
SF357914,3,Homicide,Yes,San Francisco,130,David Graham,2000
SF603726,1,Larceny,Yes,San Francisco,130,David Graham,2002
SF750079,2,Vandalism,Yes,San Francisco,140,Charles Ortega,2004
NY235470,2,Vandalism,No,New York,105,Mitzi Fowler,2002
BO386504,5,Assault,Yes,Boston,117,Alyssa Haycraft,2002
NY451394,3,Homicide,No,New York,105,Mitzi Fowler,2004
CH755256,5,Assault,No,Chicago,639,Joshua Compton,2000
NY700380,4,Drug abuse,Yes,New York,641,Gregory Kocher,2000
SF640185,4,Drug abuse,Yes,San Francisco,447,Sherell Reine,2002
BO909932,3,Homicide,Yes,Boston,827,Timothy Iverson,2002
SF351165,1,Larceny,Yes,San Francisco,167,Adele Peters,2004
NY539317,2,Vandalism,No,New York,313,Kenneth Nance,2000
BO624663,2,Vandalism,No,Boston,976,Tyler Stringer,2002
CH273304,3,Homicide,Yes,Chicago,646,John Ledue,2003
SF139407,2,Vandalism,No,San Francisco,447,Sherell Reine,2001
CH137176,4,Drug abuse,No,Chicago,443,Mildred Shuey,2002
NY899094,5,Assault,No,New York,255,Rogelio Fett,2003
SF750094,2,Vandalism,Yes,San Francisco,447,Sherell Reine,2000
NY766825,1,Larceny,Yes,New York,597,Nancy Smith,2000
NY805390,1,Larceny,No,New York,597,Nancy Smith,2004
BO880354,1,Larceny,Yes,Boston,799,Jennie Hampton,2003
NY867750,4,Drug abuse,Yes,New York,313,Kenneth Nance,2004
SF925975,5,Assault,Yes,San Francisco,140,Charles Ortega,2001
NY270122,5,Assault,No,New York,313,Kenneth Nance,2004
CH662888,5,Assault,Yes,Chicago,169,Georgia Jones,2002
SF521089,2,Vandalism,No,San Francisco,140,Charles Ortega,2004
SF523656,3,Homicide,Yes,San Francisco,291,Roy Romero,2002
BO994820,4,Drug abuse,Yes,Boston,976,Tyler Stringer,2004
BO842965,2,Vandalism,Yes,Boston,827,Timothy Iverson,2000
SF957846,1,Larceny,No,San Francisco,216,Charles Pitts,2001
SF899231,1,Larceny,No,San Francisco,130,David Graham,2004
NY441963,2,Vandalism,No,New York,648,Julian Gibson,2003
CH520659,1,Larceny,Yes,Chicago,646,John Ledue,2003
NY606303,2,Vandalism,Yes,New York,648,Julian Gibson,2004
NY285887,2,Vandalism,Yes,New York,597,Nancy Smith,2001
CH884631,1,Larceny,Yes,Chicago,169,Georgia Jones,2001
CH816469,3,Homicide,No,Chicago,646,John Ledue,2004
CH421303,3,Homicide,No,Chicago,298,Barry Goetz,2002
CH238282,3,Homicide,Yes,Chicago,443,Mildred Shuey,2004
CH270456,1,Larceny,Yes,Chicago,739,Donald Olsen,2003
BO966393,1,Larceny,No,Boston,287,Kathy Fry,2002
CH563913,3,Homicide,No,Chicago,298,Barry Goetz,2001
CH754708,3,Homicide,No,Chicago,443,Mildred Shuey,2002
SF519117,3,Homicide,Yes,San Francisco,140,Charles Ortega,2004
BO110993,1,Larceny,Yes,Boston,820,Steven Hardeman,2001
BO355283,1,Larceny,Yes,Boston,414,Ronald Bryant,2004
SF177321,1,Larceny,No,San Francisco,216,Charles Pitts,2002
NY681402,2,Vandalism,No,New York,255,Rogelio Fett,2001
SF372555,4,Drug abuse,No,San Francisco,848,Joseph Costello,2001
CH405951,3,Homicide,Yes,Chicago,783,Peter Palmieri,2000
CH965558,1,Larceny,Yes,Chicago,646,John Ledue,2004
SF662182,4,Drug abuse,No,San Francisco,891,Edward Denton,2000
NY346056,1,Larceny,Yes,New York,597,Nancy Smith,2001
BO883263,1,Larceny,No,Boston,820,Steven Hardeman,2004
NY735026,1,Larceny,Yes,New York,982,Beatrice Frappier,2000
CH280334,5,Assault,Yes,Chicago,646,John Ledue,2004
NY980665,2,Vandalism,Yes,New York,982,Beatrice Frappier,2002
SF829497,1,Larceny,Yes,San Francisco,140,Charles Ortega,2003
BO256488,3,Homicide,Yes,Boston,264,Tamica Striegel,2002
BO863065,3,Homicide,Yes,Boston,414,Ronald Bryant,2003
BO528421,5,Assault,No,Boston,827,Timothy Iverson,2004
SF466358,1,Larceny,No,San Francisco,447,Sherell Reine,2004
NY741844,1,Larceny,No,New York,982,Beatrice Frappier,2004
SF386929,2,Vandalism,No,San Francisco,848,Joseph Costello,2004
BO143854,3,Homicide,No,Boston,117,Alyssa Haycraft,2003
NY171404,2,Vandalism,No,New York,628,Valerie Eskew,2003
NY876575,2,Vandalism,No,New York,255,Rogelio Fett,2003
SF335841,5,Assault,Yes,San Francisco,216,Charles Pitts,2000
SF442984,2,Vandalism,Yes,San Francisco,167,Adele Peters,2001
BO789004,3,Homicide,No,Boston,976,Tyler Stringer,2002
SF489530,1,Larceny,Yes,San Francisco,447,Sherell Reine,2003
BO306890,3,Homicide,No,Boston,414,Ronald Bryant,2002
CH222647,5,Assault,Yes,Chicago,639,Joshua Compton,2001
BO331254,3,Homicide,No,Boston,264,Tamica Striegel,2001
SF513339,1,Larceny,No,San Francisco,130,David Graham,2002
BO738192,5,Assault,No,Boston,414,Ronald Bryant,2004
NY972769,2,Vandalism,No,New York,597,Nancy Smith,2002
BO648816,3,Homicide,Yes,Boston,827,Timothy Iverson,2002
NY376735,2,Vandalism,No,New York,641,Gregory Kocher,2003
CH174979,3,Homicide,Yes,Chicago,739,Donald Olsen,2000
NY828795,2,Vandalism,No,New York,641,Gregory Kocher,2000
BO114506,1,Larceny,Yes,Boston,827,Timothy Iverson,2000
SF878798,2,Vandalism,Yes,San Francisco,291,Roy Romero,2002
NY370529,2,Vandalism,No,New York,313,Kenneth Nance,2004
CH558088,4,Drug abuse,No,Chicago,639,Joshua Compton,2001
CH552292,4,Drug abuse,Yes,Chicago,646,John Ledue,2000
SF101569,5,Assault,No,San Francisco,291,Roy Romero,2002
NY984032,2,Vandalism,No,New York,597,Nancy Smith,2000
NY832993,1,Larceny,No,New York,597,Nancy Smith,2000
BO816474,5,Assault,Yes,Boston,827,Timothy Iverson,2000
SF362789,1,Larceny,No,San Francisco,848,Joseph Costello,2002
NY319322,2,Vandalism,No,New York,597,Nancy Smith,2001
CH532388,5,Assault,Yes,Chicago,169,Georgia Jones,2004
BO599884,5,Assault,Yes,Boston,799,Jennie Hampton,2002
NY918791,5,Assault,No,New York,255,Rogelio Fett,2003
SF629395,5,Assault,No,San Francisco,848,Joseph Costello,2003
NY832872,4,Drug abuse,Yes,New York,313,Kenneth Nance,2003
BO615370,1,Larceny,Yes,Boston,976,Tyler Stringer,2002
NY278668,1,Larceny,No,New York,255,Rogelio Fett,2000
SF140418,1,Larceny,No,San Francisco,447,Sherell Reine,2002
CH396096,3,Homicide,Yes,Chicago,639,Joshua Compton,2004
CH755256,1,Larceny,No,Chicago,739,Donald Olsen,2003
SF355245,1,Larceny,No,San Francisco,140,Charles Ortega,2000
NY411914,5,Assault,No,New York,982,Beatrice Frappier,2000
BO842206,1,Larceny,Yes,Boston,976,Tyler Stringer,2004
BO350838,5,Assault,No,Boston,976,Tyler Stringer,2002
SF190514,4,Drug abuse,Yes,San Francisco,848,Joseph Costello,2003
CH284472,3,Homicide,Yes,Chicago,443,Mildred Shuey,2003
NY533149,1,Larceny,No,New York,105,Mitzi Fowler,2003
NY837087,2,Vandalism,Yes,New York,597,Nancy Smith,2003
CH667982,5,Assault,No,Chicago,443,Mildred Shuey,2004
SF589685,5,Assault,No,San Francisco,848,Joseph Costello,2003
SF356189,2,Vandalism,Yes,San Francisco,848,Joseph Costello,2001
CH914709,4,Drug abuse,No,Chicago,443,Mildred Shuey,2002
NY571223,4,Drug abuse,No,New York,648,Julian Gibson,2002
NY331365,2,Vandalism,Yes,New York,648,Julian Gibson,2002
BO430265,3,Homicide,Yes,Boston,976,Tyler Stringer,2000
BO226654,5,Assault,Yes,Boston,264,Tamica Striegel,2004
NY499565,4,Drug abuse,Yes,New York,648,Julian Gibson,2000
BO573995,4,Drug abuse,No,Boston,117,Alyssa Haycraft,2002
CH872838,3,Homicide,Yes,Chicago,443,Mildred Shuey,2003
NY781732,1,Larceny,Yes,New York,105,Mitzi Fowler,2000
CH872838,4,Drug abuse,No,Chicago,639,Joshua Compton,2003
BO450488,5,Assault,No,Boston,414,Ronald Bryant,2001
BO532389,2,Vandalism,Yes,Boston,287,Kathy Fry,2003
BO309462,2,Vandalism,Yes,Boston,117,Alyssa Haycraft,2004
BO866905,3,Homicide,Yes,Boston,799,Jennie Hampton,2004
CH391003,4,Drug abuse,No,Chicago,783,Peter Palmieri,2004
BO361192,4,Drug abuse,No,Boston,414,Ronald Bryant,2002
CH955699,2,Vandalism,No,Chicago,169,Georgia Jones,2003
NY362876,5,Assault,Yes,New York,313,Kenneth Nance,2001
CH721101,3,Homicide,No,Chicago,443,Mildred Shuey,2004
CH772464,5,Assault,No,Chicago,783,Peter Palmieri,2003
BO677907,2,Vandalism,No,Boston,820,Steven Hardeman,2003
SF840159,5,Assault,No,San Francisco,140,Charles Ortega,2003
SF720834,2,Vandalism,Yes,San Francisco,130,David Graham,2001
SF466358,3,Homicide,No,San Francisco,447,Sherell Reine,2002
CH980761,5,Assault,Yes,Chicago,739,Donald Olsen,2002
NY941104,4,Drug abuse,Yes,New York,648,Julian Gibson,2001
BO551112,5,Assault,No,Boston,799,Jennie Hampton,2003
SF708114,2,Vandalism,Yes,San Francisco,447,Sherell Reine,2004
BO361993,4,Drug abuse,No,Boston,287,Kathy Fry,2004
SF398492,2,Vandalism,No,San Francisco,130,David Graham,2002
CH636514,3,Homicide,Yes,Chicago,443,Mildred Shuey,2000
BO757610,2,Vandalism,Yes,Boston,414,Ronald Bryant,2000
CH660485,1,Larceny,No,Chicago,783,Peter Palmieri,2004
CH294412,1,Larceny,Yes,Chicago,515,Beverly Taylor,2001
SF783718,1,Larceny,No,San Francisco,140,Charles Ortega,2001
SF836942,2,Vandalism,Yes,San Francisco,130,David Graham,2004
BO588585,4,Drug abuse,No,Boston,117,Alyssa Haycraft,2002
SF673599,2,Vandalism,No,San Francisco,891,Edward Denton,2001
SF899231,5,Assault,No,San Francisco,447,Sherell Reine,2002
SF122085,5,Assault,Yes,San Francisco,447,Sherell Reine,2004
CH458533,1,Larceny,Yes,Chicago,169,Georgia Jones,2002
BO542011,4,Drug abuse,No,Boston,820,Steven Hardeman,2001
NY718263,5,Assault,Yes,New York,313,Kenneth Nance,2001
SF860237,2,Vandalism,No,San Francisco,130,David Graham,2000
NY189111,2,Vandalism,Yes,New York,641,Gregory Kocher,2000
NY133447,2,Vandalism,Yes,New York,313,Kenneth Nance,2004
SF355245,3,Homicide,No,San Francisco,130,David Graham,2001
BO929992,1,Larceny,Yes,Boston,827,Timothy Iverson,2000
NY990202,2,Vandalism,Yes,New York,628,Valerie Eskew,2004
SF676514,5,Assault,Yes,San Francisco,848,Joseph Costello,2004
SF396547,4,Drug abuse,No,San Francisco,291,Roy Romero,2003
BO901035,5,Assault,No,Boston,117,Alyssa Haycraft,2004
CH486106,3,Homicide,Yes,Chicago,443,Mildred Shuey,2001
SF693512,1,Larceny,No,San Francisco,848,Joseph Costello,2004
NY454216,1,Larceny,Yes,New York,255,Rogelio Fett,2001
NY774566,5,Assault,Yes,New York,255,Rogelio Fett,2004
NY437091,4,Drug abuse,No,New York,597,Nancy Smith,2003
SF812036,1,Larceny,Yes,San Francisco,891,Edward Denton,2004
BO838025,5,Assault,Yes,Boston,287,Kathy Fry,2000
SF316503,2,Vandalism,No,San Francisco,291,Roy Romero,2004
NY233582,4,Drug abuse,Yes,New York,313,Kenneth Nance,2002
BO542011,5,Assault,Yes,Boston,287,Kathy Fry,2004
SF520720,2,Vandalism,No,San Francisco,848,Joseph Costello,2003
NY726638,1,Larceny,No,New York,313,Kenneth Nance,2002
NY356723,2,Vandalism,Yes,New York,641,Gregory Kocher,2004
CH822723,2,Vandalism,No,Chicago,443,Mildred Shuey,2004
CH455982,1,Larceny,No,Chicago,646,John Ledue,2000
BO403159,1,Larceny,No,Boston,976,Tyler Stringer,2001
CH790628,5,Assault,No,Chicago,639,Joshua Compton,2004
BO871130,1,Larceny,Yes,Boston,287,Kathy Fry,2001
CH796471,3,Homicide,No,Chicago,169,Georgia Jones,2001
NY924202,3,Homicide,Yes,New York,255,Rogelio Fett,2004
SF386929,1,Larceny,Yes,San Francisco,848,Joseph Costello,2002
NY540410,1,Larceny,Yes,New York,255,Rogelio Fett,2004
NY233582,1,Larceny,Yes,New York,313,Kenneth Nance,2004
SF443927,4,Drug abuse,Yes,San Francisco,130,David Graham,2002
BO533203,3,Homicide,Yes,Boston,827,Timothy Iverson,2004
BO751627,5,Assault,Yes,Boston,976,Tyler Stringer,2000
CH874267,5,Assault,Yes,Chicago,646,John Ledue,2002
NY837725,1,Larceny,No,New York,105,Mitzi Fowler,2002
BO994820,3,Homicide,No,Boston,976,Tyler Stringer,2001
SF342952,5,Assault,No,San Francisco,891,Edward Denton,2001
CH159901,2,Vandalism,Yes,Chicago,739,Donald Olsen,2001
NY101250,5,Assault,No,New York,597,Nancy Smith,2001
NY415467,5,Assault,Yes,New York,648,Julian Gibson,2002
SF603726,1,Larceny,Yes,San Francisco,167,Adele Peters,2004
CH498764,3,Homicide,No,Chicago,515,Beverly Taylor,2000
SF840159,5,Assault,Yes,San Francisco,848,Joseph Costello,2004
BO722940,3,Homicide,No,Boston,264,Tamica Striegel,2004
SF404344,4,Drug abuse,No,San Francisco,216,Charles Pitts,2000
